Round,Participant,Raw Input,Summary,Cluster,Cluster Label,Cluster Size
1,P044ecf5c,I believe safety and robustness must be tested extensively before deployment.,I believe safety and robustness must be tested extensively before deployment.,C4,"From my perspective, safety and robustness must be tested ex...",14
1,P06330240,"From my perspective, democratic values and human rights must guide ai development globally.","From my perspective, democratic values and human rights must guide ai developmen...",C1,"From my perspective, democratic values and human rights must...",18
1,P0ab6ce41,Privacy protection is essential - AI shouldn't compromise individual data rights.,Privacy protection is essential - AI shouldn't compromise individual data rights...,C3,It's crucial that privacy protection is essential - ai shoul...,15
1,P0d87a908,"From my perspective, privacy protection is essential - ai shouldn't compromise individual data right...","From my perspective, privacy protection is essential - ai shouldn't compromise i...",C3,It's crucial that privacy protection is essential - ai shoul...,15
1,P0f32ae92,Fairness and non-discrimination should be built into AI from the ground up.,Fairness and non-discrimination should be built into AI from the ground up.,C7,Fairness and non-discrimination should be built into AI from...,11
1,P0f5473a7,Fairness and non-discrimination should be built into AI from the ground up.,Fairness and non-discrimination should be built into AI from the ground up.,C7,Fairness and non-discrimination should be built into AI from...,11
1,P119504ae,We must consider that safety and robustness must be tested extensively before deployment.,We must consider that safety and robustness must be tested extensively before de...,C4,"From my perspective, safety and robustness must be tested ex...",14
1,P12bcacb9,I believe fairness and non-discrimination should be built into ai from the ground up.,I believe fairness and non-discrimination should be built into ai from the groun...,C7,Fairness and non-discrimination should be built into AI from...,11
1,P135c59bc,"I believe beneficial intent - ai should genuinely improve human wellbeing, not just profit.","I believe beneficial intent - ai should genuinely improve human wellbeing, not j...",C2,Beneficial intent - AI should genuinely improve human wellbe...,16
1,P13b01763,"From my perspective, democratic values and human rights must guide ai development globally.","From my perspective, democratic values and human rights must guide ai developmen...",C1,"From my perspective, democratic values and human rights must...",18
1,P183fe416,I believe human oversight and accountability should be mandatory for all critical ai systems.,I believe human oversight and accountability should be mandatory for all critica...,C6,It's crucial that human oversight and accountability should ...,13
1,P1f737eee,"From my perspective, beneficial intent - ai should genuinely improve human wellbeing, not just profi...","From my perspective, beneficial intent - ai should genuinely improve human wellb...",C2,Beneficial intent - AI should genuinely improve human wellbe...,16
1,P21db03f4,"From my perspective, safety and robustness must be tested extensively before deployment.","From my perspective, safety and robustness must be tested extensively before dep...",C4,"From my perspective, safety and robustness must be tested ex...",14
1,P2324fc7b,It's crucial that safety and robustness must be tested extensively before deployment.,It's crucial that safety and robustness must be tested extensively before deploy...,C4,"From my perspective, safety and robustness must be tested ex...",14
1,P2381b85a,I believe safety and robustness must be tested extensively before deployment.,I believe safety and robustness must be tested extensively before deployment.,C4,"From my perspective, safety and robustness must be tested ex...",14
